DropID,annotatedBy,scientificName,maxinterval,DepthStrata,Created By,NotesDeployment,LinkToVideoFile,SamplingEnd,SurveyID,id,EventTimeEnd,SiteID,fps,ReplicateWithinSite,EventDate,EventTimeStart,fileName,duration,RecordedBy,IsBadDeployment,NZMHCS_Abiotic,Weather,TideLevel,SamplingStart,DepthDeployment,UnderwaterVisibility,NZMHCS_Biotic,SiteExposure,Longitude,ControlToMR02,SiteCode,ProtectionStatus,ControlToMR03,Latitude,geodeticDatum,ControlToMR01,countryCode,ProtectionStatusDetails,IsControlSite,Region,LinkToMarineReserve,SiteName,schema_site_id,SurveyName,RecordType,SurveyType,ContractorName,CameraModel,BUVType,OfficeContact,BaitSpecies,Vessel,SurveyVerbatim,RightsHolder,IsLongTermMonitoring,StratifiedBy,DateEntry,LinkToOriginalData,SurveyStartDate,FishMultiSpecies,SurveyLeaderName,BaitAmount,EncoderName,LinkReport01,ContractNumber,IsMoreHabitatData,LensModel,SiteSelectionDesign,SurveyLocationAcronym,species_id,aphiaID,commonName,taxonRank,Targeted,DOC_TaxonID
SLI_20220228_BUV_0033,expert,Parapercis colias,,,Victor Anton,,tapuae-buv-2022/SLI_017/SLI_017_03_03_2022.mp4,1890.0,SLI_20220228_BUV,492,,SLI_017_22,60.0,1.0,3/03/2022,,SLI_017_03_03_2022.mp4,2237.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,90.0,20.0,Good,,Undetermined,173.98572,,SLI_NEW_017,Type I MPA (Marine Reserve),,-39.07805,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,295,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,95.0,"276,989",Blue cod,species,Yes,75.0
SLI_20220228_BUV_0033,expert,Squalus acanthias,,,Victor Anton,,tapuae-buv-2022/SLI_017/SLI_017_03_03_2022.mp4,1890.0,SLI_20220228_BUV,492,,SLI_017_22,60.0,1.0,3/03/2022,,SLI_017_03_03_2022.mp4,2237.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,90.0,20.0,Good,,Undetermined,173.98572,,SLI_NEW_017,Type I MPA (Marine Reserve),,-39.07805,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,295,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,12.0,"105,923",Spiny dogfish,species,Yes,163.0
SLI_20220228_BUV_0033,expert,Thyrsites atun,,,Victor Anton,,tapuae-buv-2022/SLI_017/SLI_017_03_03_2022.mp4,1890.0,SLI_20220228_BUV,492,,SLI_017_22,60.0,1.0,3/03/2022,,SLI_017_03_03_2022.mp4,2237.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,90.0,20.0,Good,,Undetermined,173.98572,,SLI_NEW_017,Type I MPA (Marine Reserve),,-39.07805,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,295,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,53.0,"219,697",Barracouta,species,Yes,97.0
SLI_20220228_BUV_0033,expert,unknown,,,Victor Anton,,tapuae-buv-2022/SLI_017/SLI_017_03_03_2022.mp4,1890.0,SLI_20220228_BUV,492,,SLI_017_22,60.0,1.0,3/03/2022,,SLI_017_03_03_2022.mp4,2237.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,90.0,20.0,Good,,Undetermined,173.98572,,SLI_NEW_017,Type I MPA (Marine Reserve),,-39.07805,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,295,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0033,expert,Chelidonichthys kumu,2.0,,Victor Anton,,tapuae-buv-2022/SLI_017/SLI_017_03_03_2022.mp4,1890.0,SLI_20220228_BUV,492,,SLI_017_22,60.0,1.0,3/03/2022,,SLI_017_03_03_2022.mp4,2237.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,90.0,20.0,Good,,Undetermined,173.98572,,SLI_NEW_017,Type I MPA (Marine Reserve),,-39.07805,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,295,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,48.0,"218,122",Red gurnard,species,Yes,105.0
SLI_20220228_BUV_0033,expert,Chrysophrys auratus,,,Victor Anton,,tapuae-buv-2022/SLI_017/SLI_017_03_03_2022.mp4,1890.0,SLI_20220228_BUV,492,,SLI_017_22,60.0,1.0,3/03/2022,,SLI_017_03_03_2022.mp4,2237.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,90.0,20.0,Good,,Undetermined,173.98572,,SLI_NEW_017,Type I MPA (Marine Reserve),,-39.07805,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,295,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0033,expert,Trachurus novaezelandiae,,,Victor Anton,,tapuae-buv-2022/SLI_017/SLI_017_03_03_2022.mp4,1890.0,SLI_20220228_BUV,492,,SLI_017_22,60.0,1.0,3/03/2022,,SLI_017_03_03_2022.mp4,2237.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,90.0,20.0,Good,,Undetermined,173.98572,,SLI_NEW_017,Type I MPA (Marine Reserve),,-39.07805,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,295,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,77.0,"273,304",Jack mackerel,species,Yes,98.0
SLI_20220228_BUV_0033,expert,Seriola lalandi,,,Victor Anton,,tapuae-buv-2022/SLI_017/SLI_017_03_03_2022.mp4,1890.0,SLI_20220228_BUV,492,,SLI_017_22,60.0,1.0,3/03/2022,,SLI_017_03_03_2022.mp4,2237.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,90.0,20.0,Good,,Undetermined,173.98572,,SLI_NEW_017,Type I MPA (Marine Reserve),,-39.07805,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,295,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,49.0,"218,436",Kingfish,species,Yes,91.0
SLI_20220228_BUV_0033,expert,Cephaloscyllium isabellum,2.0,,Victor Anton,,tapuae-buv-2022/SLI_017/SLI_017_03_03_2022.mp4,1890.0,SLI_20220228_BUV,492,,SLI_017_22,60.0,1.0,3/03/2022,,SLI_017_03_03_2022.mp4,2237.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,90.0,20.0,Good,,Undetermined,173.98572,,SLI_NEW_017,Type I MPA (Marine Reserve),,-39.07805,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,295,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0054,expert,Parapercis colias,,,Victor Anton,,tapuae-buv-2022/SLI_021/SLI_021_03_03_2022.mp4,1899.0,SLI_20220228_BUV,493,,SLI_021_22,60.0,1.0,3/03/2022,,SLI_021_03_03_2022.mp4,2010.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Slack,99.0,22.9,Good,,Undetermined,173.98985,,SLI_NEW_021,Type I MPA (Marine Reserve),,-39.07358,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,296,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,95.0,"276,989",Blue cod,species,Yes,75.0
SLI_20220228_BUV_0054,expert,Squalus acanthias,,,Victor Anton,,tapuae-buv-2022/SLI_021/SLI_021_03_03_2022.mp4,1899.0,SLI_20220228_BUV,493,,SLI_021_22,60.0,1.0,3/03/2022,,SLI_021_03_03_2022.mp4,2010.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Slack,99.0,22.9,Good,,Undetermined,173.98985,,SLI_NEW_021,Type I MPA (Marine Reserve),,-39.07358,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,296,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,12.0,"105,923",Spiny dogfish,species,Yes,163.0
SLI_20220228_BUV_0054,expert,Thyrsites atun,,,Victor Anton,,tapuae-buv-2022/SLI_021/SLI_021_03_03_2022.mp4,1899.0,SLI_20220228_BUV,493,,SLI_021_22,60.0,1.0,3/03/2022,,SLI_021_03_03_2022.mp4,2010.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Slack,99.0,22.9,Good,,Undetermined,173.98985,,SLI_NEW_021,Type I MPA (Marine Reserve),,-39.07358,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,296,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,53.0,"219,697",Barracouta,species,Yes,97.0
SLI_20220228_BUV_0054,expert,unknown,,,Victor Anton,,tapuae-buv-2022/SLI_021/SLI_021_03_03_2022.mp4,1899.0,SLI_20220228_BUV,493,,SLI_021_22,60.0,1.0,3/03/2022,,SLI_021_03_03_2022.mp4,2010.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Slack,99.0,22.9,Good,,Undetermined,173.98985,,SLI_NEW_021,Type I MPA (Marine Reserve),,-39.07358,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,296,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0054,expert,Chelidonichthys kumu,3.0,,Victor Anton,,tapuae-buv-2022/SLI_021/SLI_021_03_03_2022.mp4,1899.0,SLI_20220228_BUV,493,,SLI_021_22,60.0,1.0,3/03/2022,,SLI_021_03_03_2022.mp4,2010.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Slack,99.0,22.9,Good,,Undetermined,173.98985,,SLI_NEW_021,Type I MPA (Marine Reserve),,-39.07358,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,296,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,48.0,"218,122",Red gurnard,species,Yes,105.0
SLI_20220228_BUV_0054,expert,Chrysophrys auratus,,,Victor Anton,,tapuae-buv-2022/SLI_021/SLI_021_03_03_2022.mp4,1899.0,SLI_20220228_BUV,493,,SLI_021_22,60.0,1.0,3/03/2022,,SLI_021_03_03_2022.mp4,2010.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Slack,99.0,22.9,Good,,Undetermined,173.98985,,SLI_NEW_021,Type I MPA (Marine Reserve),,-39.07358,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,296,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0054,expert,Trachurus novaezelandiae,,,Victor Anton,,tapuae-buv-2022/SLI_021/SLI_021_03_03_2022.mp4,1899.0,SLI_20220228_BUV,493,,SLI_021_22,60.0,1.0,3/03/2022,,SLI_021_03_03_2022.mp4,2010.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Slack,99.0,22.9,Good,,Undetermined,173.98985,,SLI_NEW_021,Type I MPA (Marine Reserve),,-39.07358,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,296,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,77.0,"273,304",Jack mackerel,species,Yes,98.0
SLI_20220228_BUV_0054,expert,Seriola lalandi,,,Victor Anton,,tapuae-buv-2022/SLI_021/SLI_021_03_03_2022.mp4,1899.0,SLI_20220228_BUV,493,,SLI_021_22,60.0,1.0,3/03/2022,,SLI_021_03_03_2022.mp4,2010.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Slack,99.0,22.9,Good,,Undetermined,173.98985,,SLI_NEW_021,Type I MPA (Marine Reserve),,-39.07358,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,296,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,49.0,"218,436",Kingfish,species,Yes,91.0
SLI_20220228_BUV_0054,expert,Cephaloscyllium isabellum,3.0,,Victor Anton,,tapuae-buv-2022/SLI_021/SLI_021_03_03_2022.mp4,1899.0,SLI_20220228_BUV,493,,SLI_021_22,60.0,1.0,3/03/2022,,SLI_021_03_03_2022.mp4,2010.0,Jesu Valdes,False,,0.1-0.5m_Swell,High_Slack,99.0,22.9,Good,,Undetermined,173.98985,,SLI_NEW_021,Type I MPA (Marine Reserve),,-39.07358,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,296,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
